[Data]
Tagname,TimeStamp,Value
35T.SSP_Vmon_ch10.F_CV,01/30/2015 12:51:34,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 12:51:34,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 12:51:34,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 12:51:34,26.3304
35T.SSP_Imon_ch11.F_CV,01/30/2015 12:51:34,7.19431e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 12:51:34,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 12:52:04,26.1076
35T.SSP_Imon_ch0.F_CV,01/30/2015 12:52:04,1.83533e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 12:52:04,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 12:52:04,26.26
35T.SSP_Imon_ch1.F_CV,01/30/2015 12:52:04,1.07182e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 12:52:04,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 12:52:04,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 12:52:04,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 12:52:04,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 12:52:04,26.4287
35T.SSP_Imon_ch3.F_CV,01/30/2015 12:52:04,2.27555e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 12:52:04,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 12:52:04,26.3392
35T.SSP_Imon_ch4.F_CV,01/30/2015 12:52:04,6.75383e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 12:52:04,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 12:52:04,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 12:52:04,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 12:52:04,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 12:52:04,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 12:52:04,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 12:52:04,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 12:52:04,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 12:52:04,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 12:52:04,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 12:52:04,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 12:52:04,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 12:52:04,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 12:52:04,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 12:52:04,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 12:52:04,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 12:52:04,26.392
35T.SSP_Imon_ch10.F_CV,01/30/2015 12:52:04,4.11091e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 12:52:04,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 12:52:04,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 12:52:04,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 12:52:04,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 12:52:34,26.109
35T.SSP_Imon_ch0.F_CV,01/30/2015 12:52:34,1.82799e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 12:52:34,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 12:52:34,26.26
35T.SSP_Imon_ch1.F_CV,01/30/2015 12:52:34,1.07182e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 12:52:34,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 12:52:34,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 12:52:34,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 12:52:34,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 12:52:34,26.4287
35T.SSP_Imon_ch3.F_CV,01/30/2015 12:52:34,2.27555e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 12:52:34,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 12:52:34,26.3392
35T.SSP_Imon_ch4.F_CV,01/30/2015 12:52:34,6.75383e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 12:52:34,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 12:52:34,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 12:52:34,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 12:52:34,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 12:52:34,26.329
35T.SSP_Imon_ch6.F_CV,01/30/2015 12:52:34,7.26773e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 12:52:34,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 12:52:34,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 12:52:34,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 12:52:34,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 12:52:34,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 12:52:34,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 12:52:34,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 12:52:34,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 12:52:34,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 12:52:34,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 12:52:34,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 12:52:34,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 12:52:34,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 12:52:34,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 12:52:34,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 12:52:34,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 12:53:04,26.1105
35T.SSP_Imon_ch0.F_CV,01/30/2015 12:53:04,1.82065e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 12:53:04,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 12:53:04,26.2644
35T.SSP_Imon_ch1.F_CV,01/30/2015 12:53:04,1.0498e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 12:53:04,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 12:53:04,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 12:53:04,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 12:53:04,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 12:53:04,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 12:53:04,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 12:53:04,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 12:53:04,26.3378
35T.SSP_Imon_ch4.F_CV,01/30/2015 12:53:04,6.82724e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 12:53:04,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 12:53:04,26.348
35T.SSP_Imon_ch5.F_CV,01/30/2015 12:53:04,6.31334e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 12:53:04,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 12:53:04,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 12:53:04,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 12:53:04,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 12:53:04,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 12:53:04,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 12:53:04,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 12:53:04,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 12:53:04,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 12:53:04,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 12:53:04,26.1501
35T.SSP_Imon_ch9.F_CV,01/30/2015 12:53:04,1.62243e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 12:53:04,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 12:53:04,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 12:53:04,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 12:53:04,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 12:53:04,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 12:53:04,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 12:53:04,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 12:53:34,26.1067
35T.SSP_Imon_ch0.F_CV,01/30/2015 12:53:34,1.83961e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 12:53:34,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 12:53:34,26.2621
35T.SSP_Imon_ch1.F_CV,01/30/2015 12:53:34,1.06143e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 12:53:34,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 12:53:34,26.3999
35T.SSP_Imon_ch2.F_CV,01/30/2015 12:53:34,3.7135e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 12:53:34,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 12:53:34,26.4307
35T.SSP_Imon_ch3.F_CV,01/30/2015 12:53:34,2.17182e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 12:53:34,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 12:53:34,26.3384
35T.SSP_Imon_ch4.F_CV,01/30/2015 12:53:34,6.79685e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 12:53:34,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 12:53:34,26.3486
35T.SSP_Imon_ch5.F_CV,01/30/2015 12:53:34,6.28296e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 12:53:34,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 12:53:34,26.331
35T.SSP_Imon_ch6.F_CV,01/30/2015 12:53:34,7.16392e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 12:53:34,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 12:53:34,26.331
35T.SSP_Imon_ch7.F_CV,01/30/2015 12:53:34,7.16392e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 12:53:34,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 12:53:34,26.29
35T.SSP_Imon_ch8.F_CV,01/30/2015 12:53:34,9.21949e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 12:53:34,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 12:53:34,26.1492
35T.SSP_Imon_ch9.F_CV,01/30/2015 12:53:34,1.62671e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 12:53:34,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 12:53:34,26.3941
35T.SSP_Imon_ch10.F_CV,01/30/2015 12:53:34,4.00715e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 12:53:34,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 12:53:34,26.3325
35T.SSP_Imon_ch11.F_CV,01/30/2015 12:53:34,7.09051e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 12:53:34,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 12:54:04,26.109
35T.SSP_Imon_ch0.F_CV,01/30/2015 12:54:04,1.82799e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 12:54:04,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 12:54:04,26.26
35T.SSP_Imon_ch1.F_CV,01/30/2015 12:54:04,1.07182e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 12:54:04,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 12:54:04,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 12:54:04,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 12:54:04,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 12:54:04,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 12:54:04,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 12:54:04,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 12:54:04,26.3378
35T.SSP_Imon_ch4.F_CV,01/30/2015 12:54:04,6.82724e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 12:54:04,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 12:54:04,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 12:54:04,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 12:54:04,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 12:54:04,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 12:54:04,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 12:54:04,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 12:54:04,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 12:54:04,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 12:54:04,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 12:54:04,26.2908
35T.SSP_Imon_ch8.F_CV,01/30/2015 12:54:04,9.1765e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 12:54:04,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 12:54:04,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 12:54:04,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 12:54:04,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 12:54:04,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 12:54:04,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 12:54:04,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 12:54:04,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 12:54:04,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 12:54:04,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 12:54:34,26.1076
35T.SSP_Imon_ch0.F_CV,01/30/2015 12:54:34,1.83533e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 12:54:34,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 12:54:34,26.2586
35T.SSP_Imon_ch1.F_CV,01/30/2015 12:54:34,1.07916e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 12:54:34,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 12:54:34,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 12:54:34,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 12:54:34,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 12:54:34,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 12:54:34,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 12:54:34,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 12:54:34,26.3392
35T.SSP_Imon_ch4.F_CV,01/30/2015 12:54:34,6.75383e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 12:54:34,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 12:54:34,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 12:54:34,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 12:54:34,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 12:54:34,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 12:54:34,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 12:54:34,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 12:54:34,26.329
35T.SSP_Imon_ch7.F_CV,01/30/2015 12:54:34,7.26773e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 12:54:34,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 12:54:34,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 12:54:34,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 12:54:34,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 12:54:34,26.1501
35T.SSP_Imon_ch9.F_CV,01/30/2015 12:54:34,1.62243e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 12:54:34,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 12:54:34,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 12:54:34,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 12:54:34,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 12:54:34,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 12:54:34,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 12:54:34,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 12:55:04,26.1082
35T.SSP_Imon_ch0.F_CV,01/30/2015 12:55:04,1.83227e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 12:55:04,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 12:55:04,26.2607
35T.SSP_Imon_ch1.F_CV,01/30/2015 12:55:04,1.06877e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 12:55:04,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 12:55:04,26.3999
35T.SSP_Imon_ch2.F_CV,01/30/2015 12:55:04,3.7135e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 12:55:04,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 12:55:04,26.4307
35T.SSP_Imon_ch3.F_CV,01/30/2015 12:55:04,2.17182e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 12:55:04,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 12:55:04,26.3384
35T.SSP_Imon_ch4.F_CV,01/30/2015 12:55:04,6.79685e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 12:55:04,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 12:55:04,26.3472
35T.SSP_Imon_ch5.F_CV,01/30/2015 12:55:04,6.35637e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 12:55:04,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 12:55:04,26.331
35T.SSP_Imon_ch6.F_CV,01/30/2015 12:55:04,7.16392e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 12:55:04,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 12:55:04,26.331
35T.SSP_Imon_ch7.F_CV,01/30/2015 12:55:04,7.16392e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 12:55:04,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 12:55:04,26.29
35T.SSP_Imon_ch8.F_CV,01/30/2015 12:55:04,9.21949e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 12:55:04,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 12:55:04,26.1492
35T.SSP_Imon_ch9.F_CV,01/30/2015 12:55:04,1.62671e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 12:55:04,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 12:55:04,26.3926
35T.SSP_Imon_ch10.F_CV,01/30/2015 12:55:04,4.08057e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 12:55:04,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 12:55:04,26.334
35T.SSP_Imon_ch11.F_CV,01/30/2015 12:55:04,7.01709e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 12:55:04,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 12:55:34,26.109
35T.SSP_Imon_ch0.F_CV,01/30/2015 12:55:34,1.82799e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 12:55:34,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 12:55:34,26.2644
35T.SSP_Imon_ch1.F_CV,01/30/2015 12:55:34,1.0498e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 12:55:34,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 12:55:34,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 12:55:34,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 12:55:34,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 12:55:34,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 12:55:34,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 12:55:34,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 12:55:34,26.3378
35T.SSP_Imon_ch4.F_CV,01/30/2015 12:55:34,6.82724e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 12:55:34,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 12:55:34,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 12:55:34,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 12:55:34,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 12:55:34,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 12:55:34,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 12:55:34,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 12:55:34,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 12:55:34,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 12:55:34,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 12:55:34,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 12:55:34,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 12:55:34,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 12:55:34,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 12:55:34,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 12:55:34,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 12:55:34,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 12:55:34,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 12:55:34,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 12:55:34,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 12:55:34,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 12:55:34,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 12:56:04,26.1067
35T.SSP_Imon_ch0.F_CV,01/30/2015 12:56:04,1.83961e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 12:56:04,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 12:56:04,26.2577
35T.SSP_Imon_ch1.F_CV,01/30/2015 12:56:04,1.08346e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 12:56:04,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 12:56:04,26.3999
35T.SSP_Imon_ch2.F_CV,01/30/2015 12:56:04,3.7135e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 12:56:04,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 12:56:04,26.4307
35T.SSP_Imon_ch3.F_CV,01/30/2015 12:56:04,2.17182e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 12:56:04,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 12:56:04,26.3398
35T.SSP_Imon_ch4.F_CV,01/30/2015 12:56:04,6.72344e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 12:56:04,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 12:56:04,26.3472
35T.SSP_Imon_ch5.F_CV,01/30/2015 12:56:04,6.35637e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 12:56:04,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 12:56:04,26.331
35T.SSP_Imon_ch6.F_CV,01/30/2015 12:56:04,7.16392e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 12:56:04,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 12:56:04,26.331
35T.SSP_Imon_ch7.F_CV,01/30/2015 12:56:04,7.16392e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 12:56:04,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 12:56:04,26.29
35T.SSP_Imon_ch8.F_CV,01/30/2015 12:56:04,9.21949e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 12:56:04,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 12:56:04,26.1492
35T.SSP_Imon_ch9.F_CV,01/30/2015 12:56:04,1.62671e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 12:56:04,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 12:56:04,26.3955
35T.SSP_Imon_ch10.F_CV,01/30/2015 12:56:04,3.93374e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 12:56:04,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 12:56:04,26.3325
35T.SSP_Imon_ch11.F_CV,01/30/2015 12:56:04,7.09051e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 12:56:04,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 12:56:34,26.1111
35T.SSP_Imon_ch0.F_CV,01/30/2015 12:56:34,1.81759e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 12:56:34,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 12:56:34,26.2651
35T.SSP_Imon_ch1.F_CV,01/30/2015 12:56:34,1.04675e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 12:56:34,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 12:56:34,26.3999
35T.SSP_Imon_ch2.F_CV,01/30/2015 12:56:34,3.7135e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 12:56:34,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 12:56:34,26.4307
35T.SSP_Imon_ch3.F_CV,01/30/2015 12:56:34,2.17182e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 12:56:34,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 12:56:34,26.3384
35T.SSP_Imon_ch4.F_CV,01/30/2015 12:56:34,6.79685e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 12:56:34,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 12:56:34,26.3472
35T.SSP_Imon_ch5.F_CV,01/30/2015 12:56:34,6.35637e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 12:56:34,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 12:56:34,26.331
35T.SSP_Imon_ch6.F_CV,01/30/2015 12:56:34,7.16392e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 12:56:34,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 12:56:34,26.3325
35T.SSP_Imon_ch7.F_CV,01/30/2015 12:56:34,7.09051e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 12:56:34,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 12:56:34,26.29
